Company Name,Website,Phone,Street Address,City,State / Province,Country,Zip / Postal Code,Full Address,LinkedIn URL,Industry,Source
Flightcheck Commercial Aviation Services,http://www.flightcheck.us,'+1 847-299-5111,516 N York Rd,Bensenville,Illinois,United States,60106,"516 N York Rd, Bensenville, Illinois, 60106, United States",http://www.linkedin.com/company/flightcheck-commercial-aviation-services,aviation & aerospace,Apollo
"Lake Cable, LLC",http://www.lakecable.com,'+1 888-518-8086,529 Thomas Dr,Bensenville,Illinois,United States,60106,"529 Thomas Dr, Bensenville, Illinois, 60106, United States",http://www.linkedin.com/company/lake-cable-llc,electrical/electronic manufacturing,Apollo
Berry Electric Contracting,http://berryec.com,,Morris Avenue,Berkeley,Illinois,United States,60163,"Morris Avenue, Berkeley, Illinois, 60163, United States",https://www.linkedin.com/company/berry-electric-contracting-co.,Construction,Ocean
GRP|WEGMAN,http://www.grpwegman.com,'+1 618-258-9000,1 Mechanical Drive,Bethalto,Illinois,United States,62010,"1 Mechanical Drive, Bethalto, Illinois, 62010, United States",http://www.linkedin.com/company/grp-mechanical-co-inc-,construction,Apollo
G&W Electric Co.,http://www.gwelectric.com,'+1 708-388-5010,305 West Crossroads Parkway,Bolingbrook,Illinois,United States,60440,"305 West Crossroads Parkway, Bolingbrook, Illinois, 60440, United States",http://www.linkedin.com/company/g&w-electric-co-,electrical/electronic manufacturing,Apollo
Windy City Wire,http://www.windycitywire.com,'+1 800-379-1191,386 Internationale Dr,Bolingbrook,Illinois,United States,60440,"386 Internationale Dr, Bolingbrook, Illinois, 60440, United States",http://www.linkedin.com/company/windy-city-wire,electrical/electronic manufacturing,Apollo
HMG Engineers,http://hmgengineers.com,,Holy Cross Lane,Breese,Illinois,United States,62230,"Holy Cross Lane, Breese, Illinois, 62230, United States",https://www.linkedin.com/company/hmg-engineers-inc,Civil Engineering,Ocean
Poettker Construction Company,http://www.poettkerconstruction.com,'+1 618-526-7213,400 S Germantown Rd,Breese,Illinois,United States,62230,"400 S Germantown Rd, Breese, Illinois, 62230, United States",http://www.linkedin.com/company/poe-construction,construction,Apollo
Bearing Headquarters Company,http://www.bearingheadquarters.com,'+1 708-681-4400,2601 Parkes Dr,Broadview,Illinois,United States,60155,"2601 Parkes Dr, Broadview, Illinois, 60155, United States",http://www.linkedin.com/company/bearing-headquarters-company,machinery,Apollo
Concordia Group,http://www.concordiawireless.com,'+1 847-357-8782,361 Randy Rd,Carol Stream,Illinois,United States,60188,"361 Randy Rd, Carol Stream, Illinois, 60188, United States",http://www.linkedin.com/company/concordia-wireless,construction,Apollo
Thorne Electric,http://thorneelectricinc.com,+1 630-668-4853,26 W 501 SAINT CHARLES RD,Carol Stream,Illinois,United States,60188,"26 W 501 SAINT CHARLES RD, Carol Stream, Illinois, 60188, United States",https://www.linkedin.com/company/thorne-electric-inc-,Construction,Ocean
Elite ICT,http://elite-ict.com,+1 800-876-7416,2626 Midwest Ct,Champaign,Illinois,United States,61822,"2626 Midwest Ct, Champaign, Illinois, 61822, United States",https://www.linkedin.com/company/elite-ict,Telecommunications,Ocean
GHR Engineers and Associates,http://ghrinc.com,,South Neil Street  1615,Champaign,Illinois,United States,61820,"South Neil Street  1615, Champaign, Illinois, 61820, United States",https://www.linkedin.com/company/ghr-engineers-and-associates-inc.,Industrial Machinery Manufacturing,Ocean
American Fiber Kings,http://afkllc.com,+1 689-245-0462,Chicago,Chicago,Illinois,United States,60041,"Chicago, Chicago, Illinois, 60041, United States",https://www.linkedin.com/company/afkllc,Telecommunications,Ocean
Blacklite Electric,http://blackliteelectric.com,+1 312-399-3223,Chicago,Chicago,Illinois,United States,60631,"Chicago, Chicago, Illinois, 60631, United States",https://www.linkedin.com/company/blacklite-electric,Construction,Ocean
Caliber Engineering Solutions,http://calengsol.com,+1 773-896-7244,Chicago,Chicago,Illinois,United States,60631,"Chicago, Chicago, Illinois, 60631, United States",https://www.linkedin.com/company/calengsol,Utilities,Ocean
Chicago Lights,http://citylightsltd.com,,936 W 40th St,Chicago,Illinois,United States,60609,"936 W 40th St, Chicago, Illinois, 60609, United States",https://www.linkedin.com/company/chicago-lights-ltd,Non-profit Organizations,Ocean
Clayco,http://www.claycorp.com,'+1 314-429-5100,35 E Wacker Dr,Chicago,Illinois,United States,60631,"35 E Wacker Dr, Chicago, Illinois, 60631, United States",http://www.linkedin.com/company/clayco,construction,Apollo
Courtesy Electric,http://courtesyelectric.net,"+1 773-649-5040, +1 773-439-7713",Chicago,Chicago,Illinois,United States,60631,"Chicago, Chicago, Illinois, 60631, United States",https://www.linkedin.com/company/courtesy-electric-inc-,Construction,Ocean
DST ENGINEERS,http://dstengineers.com,"+1 872-588-4230, +1 201-313-6959",West Diversey Parkway,Chicago,Illinois,United States,60614,"West Diversey Parkway, Chicago, Illinois, 60614, United States",https://www.linkedin.com/company/dst-engineers,Utilities,Ocean
Enventure Engineering,http://www.enventure.com,'+1 603-766-4960,77 W Wacker Dr,Chicago,Illinois,United States,60601,"77 W Wacker Dr, Chicago, Illinois, 60601, United States",http://www.linkedin.com/company/enventureengineering,information technology & services,Apollo
Facet Engineering,http://facetengineering.net,"+1 773-657-5900, +1 773-852-2425, +1 678-226-1403, +1 847-858-7737",North Elston Avenue  4316-4322,Chicago,Illinois,United States,60641,"North Elston Avenue  4316-4322, Chicago, Illinois, 60641, United States",https://www.linkedin.com/company/facet-engineering-llc,IT Services and IT Consulting,Ocean
FBC Alliance,http://fbcalliancegroup.com,+1 630-380-3230,Chicago,Chicago,Illinois,United States,60041,"Chicago, Chicago, Illinois, 60041, United States",https://www.linkedin.com/company/fbc-alliance-group,IT Services and IT Consulting,Ocean
Forerunner Associates,http://forerunnerassociates.com,+1 630-447-0981,Chicago,Chicago,Illinois,United States,60041,"Chicago, Chicago, Illinois, 60041, United States",https://www.linkedin.com/company/forerunner-associates-llc,Venture Capital and Private Equity Principals,Ocean
G AND F ELECTRICAL,http://gandfelectrical.com,,North Seeley Avenue  2333,Chicago,Illinois,United States,60647,"North Seeley Avenue  2333, Chicago, Illinois, 60647, United States",https://www.linkedin.com/company/g-&-f-electrical-inc.,"Electrical Distribution, Electronics, Construction, Commercial, Service Industry, Lighting",Ocean
GCG,http://www.gogcg.com,'+1 800-866-7740,8770 W Bryn Mawr Ave,Chicago,Illinois,United States,60631,"8770 W Bryn Mawr Ave, Chicago, Illinois, 60631, United States",http://www.linkedin.com/company/gcg-corporate,electrical/electronic manufacturing,Apollo
Hayes Mechanical,http://www.hayesmechanical.com,'+1 773-784-0000,5959 S Harlem Ave,Chicago,Illinois,United States,60638,"5959 S Harlem Ave, Chicago, Illinois, 60638, United States",http://www.linkedin.com/company/hayesmechanical,machinery,Apollo
"HBK Engineering, LLC",http://www.hbkengineering.com,'+1 312-432-0076,921 W Van Buren St,Chicago,Illinois,United States,60607,"921 W Van Buren St, Chicago, Illinois, 60607, United States",http://www.linkedin.com/company/hbk-engineering-llc,civil engineering,Apollo
Hellowiz,http://hellowiz.com,,Chicago,Chicago,Illinois,United States,60631,"Chicago, Chicago, Illinois, 60631, United States",https://www.linkedin.com/company/hellowiz,Business Consulting and Services,Ocean
Invenergy,http://www.invenergy.com,'+1 312-224-1400,1 South Wacker Drive,Chicago,Illinois,United States,60606,"1 South Wacker Drive, Chicago, Illinois, 60606, United States",http://www.linkedin.com/company/invenergy-llc,environmental services,Apollo
JOHN KENO,http://johnkeno.com,"+1 773-380-0700, +1 773-380-0706",West Bryn Mawr Avenue,Chicago,Illinois,United States,60631,"West Bryn Mawr Avenue, Chicago, Illinois, 60631, United States",https://www.linkedin.com/company/john-keno-&-company-inc.,Construction,Ocean
KDM Engineering,http://kdmengineering.com,"+1 312-763-2198, +1 410-505-0111",West Jackson Boulevard  550,Chicago,Illinois,United States,60661,"West Jackson Boulevard  550, Chicago, Illinois, 60661, United States",https://www.linkedin.com/company/kdm-engineering,Utilities,Ocean
Locusview,http://www.locusview.com,'+1 312-548-3848,Chicago,Chicago,Illinois,United States,60661,"Chicago, Chicago, Illinois, 60661, United States",http://www.linkedin.com/company/locusview,information technology & services,Apollo
Marsim Energy,http://marsimenergy.com,+1 312-910-9436,West Grand Avenue,Chicago,Illinois,United States,60612,"West Grand Avenue, Chicago, Illinois, 60612, United States",https://www.linkedin.com/company/marsim-energy-llc,IT Services and IT Consulting,Ocean
MC Squared Energy Services,http://mc2energyservices.com,,West Jackson Boulevard  175,Chicago,Illinois,United States,60604,"West Jackson Boulevard  175, Chicago, Illinois, 60604, United States",https://www.linkedin.com/company/mc-squared-energy-services-llc,Oil and Gas,Ocean
MDA Lites,http://mdalites.com,+1 708-562-1141,Chicago,Chicago,Illinois,United States,60631,"Chicago, Chicago, Illinois, 60631, United States",https://www.linkedin.com/company/mda-lites,"Appliances, Electrical, and Electronics Manufacturing",Ocean
Meade,http://www.meade100.com,'+1 773-287-7672,6850 W 62nd St,Chicago,Illinois,United States,60638,"6850 W 62nd St, Chicago, Illinois, 60638, United States",http://www.linkedin.com/company/meade,construction,Apollo
mintropy,http://mintropy.com,+1 312-210-0765,South Riverside Plaza  10,Chicago,Illinois,United States,60606,"South Riverside Plaza  10, Chicago, Illinois, 60606, United States",https://www.linkedin.com/company/mintropy,IT Services and IT Consulting,Ocean
MKM Engineering,http://mkmeng.com,,Chicago,Chicago,Illinois,United States,60041,"Chicago, Chicago, Illinois, 60041, United States",https://www.linkedin.com/company/mkmeng,Civil Engineering,Ocean
"MZI Group, Inc.",http://www.mzigroup.com,'+1 312-492-8740,1937 W Fulton St,Chicago,Illinois,United States,60612,"1937 W Fulton St, Chicago, Illinois, 60612, United States",http://www.linkedin.com/company/mzi-group-inc-,construction,Apollo
Power Insights,http://power-insights.com,,South Wacker Drive  233,Chicago,Illinois,United States,60606,"South Wacker Drive  233, Chicago, Illinois, 60606, United States",https://www.linkedin.com/company/pwrinsights,Business Consulting and Services,Ocean
Primera Engineers,http://www.primeraeng.com,'+1 312-606-0910,550 W Jackson Blvd,Chicago,Illinois,United States,60631,"550 W Jackson Blvd, Chicago, Illinois, 60631, United States",http://www.linkedin.com/company/primera-engineers,design,Apollo
Priority Group,http://prioritygroupinc.net,+1 847-854-4924,Chicago,Chicago,Illinois,United States,60041,"Chicago, Chicago, Illinois, 60041, United States",https://www.linkedin.com/company/prioritygroupinc,Construction,Ocean
Qualitech Engineering,http://qualitechllc.com,+1 312-322-0694,228 S Wabash Ave,Chicago,Illinois,United States,60604,"228 S Wabash Ave, Chicago, Illinois, 60604, United States",https://www.linkedin.com/company/qualitech-engineering-llc,"Appliances, Electrical, and Electronics Manufacturing",Ocean
RINA North America (formerly Patrick),http://www.patrickengineering.com,'+1 800-799-7050,55 E Monroe St,Chicago,Illinois,United States,60631,"55 E Monroe St, Chicago, Illinois, 60631, United States",http://www.linkedin.com/company/patrick-engineering,professional training & coaching,Apollo
S&C Electric Company,http://www.sandc.com,'+1 773-338-1000,6601 North Ridge Boulevard,Chicago,Illinois,United States,60626,"6601 North Ridge Boulevard, Chicago, Illinois, 60626, United States",http://www.linkedin.com/company/s&c-electric-company,electrical/electronic manufacturing,Apollo
Sargent & Lundy,http://www.sargentlundy.com,'+1 312-269-2000,55 East Monroe Street,Chicago,Illinois,United States,60603,"55 East Monroe Street, Chicago, Illinois, 60603, United States",http://www.linkedin.com/company/sargent-&-lundy,professional training & coaching,Apollo
Solar Simplified,http://solarsimplified.com,+1 888-420-9831,West Grand Avenue  301,Chicago,Illinois,United States,60654,"West Grand Avenue  301, Chicago, Illinois, 60654, United States",https://www.linkedin.com/company/solar-simplified,Renewable Energy Semiconductor Manufacturing,Ocean
StayLitt Electric,http://staylittelectric.com,+1 888-663-6634,Chicago,Chicago,Illinois,United States,60631,"Chicago, Chicago, Illinois, 60631, United States",https://www.linkedin.com/company/staylitt-electric,Construction,Ocean
The Utility Connection,http://theutilityconnection.com,+1 877-377-7050,South Archer Avenue  5854-5858,Chicago,Illinois,United States,60638,"South Archer Avenue  5854-5858, Chicago, Illinois, 60638, United States",https://www.linkedin.com/company/theutilityconnection,Oil and Gas,Ocean
The Will Group,http://www.thewillgroup.com,'+1 630-462-0230,4647 W Polk St,Chicago,Illinois,United States,60644,"4647 W Polk St, Chicago, Illinois, 60644, United States",http://www.linkedin.com/company/thewillgroup,electrical/electronic manufacturing,Apollo
Viridon,http://viridon.com,,515 N State St,Chicago,Illinois,United States,60654,"515 N State St, Chicago, Illinois, 60654, United States",https://www.linkedin.com/company/viridonllc,Utilities,Ocean
VS Pro Electric,http://vsproelectric.com,+1 773-788-5968,North Narragansett Avenue  4106,Chicago,Illinois,United States,60634,"North Narragansett Avenue  4106, Chicago, Illinois, 60634, United States",https://www.linkedin.com/company/vs-pro-electric,Retail,Ocean
Vector Services,http://vectorservicesus.com,+1 866-931-1222,Eastport Plaza Drive,Collinsville,Illinois,United States,62234,"Eastport Plaza Drive, Collinsville, Illinois, 62234, United States",https://www.linkedin.com/company/vectorservicesus,Construction,Ocean
"MAVERICK Technologies, A Rockwell Automation Company",,,265 Admiral Trost Dr,Columbia,Illinois,United States,62236,"265 Admiral Trost Dr, Columbia, Illinois, 62236, United States",http://www.linkedin.com/company/maverick-technologies,industrial automation,Apollo
Extreme Storm Solutions,http://extremestormsolutions.com,+1 708-371-9000,West Midlothian Turnpike,Crestwood,Illinois,United States,60472,"West Midlothian Turnpike, Crestwood, Illinois, 60472, United States",https://www.linkedin.com/company/extreme-storm-solutions,Construction,Ocean
Benson Electrical Contracting,http://bensonelec.net,+1 815-455-2260,915 South Pingree Road,Crystal Lake,Illinois,United States,60014,"915 South Pingree Road, Crystal Lake, Illinois, 60014, United States",https://www.linkedin.com/company/benson-electrical-contracting-inc,Construction,Ocean
Curran Contracting Company,http://www.currancontracting.com,'+1 815-455-5100,286 Memorial Ct,Crystal Lake,Illinois,United States,60014,"286 Memorial Ct, Crystal Lake, Illinois, 60014, United States",http://www.linkedin.com/company/curran-contracting-company,construction,Apollo
Bodine Electric of Decatur,http://www.bodinedecatur.com,'+1 217-423-2593,1845 N 22nd St,Decatur,Illinois,United States,62526,"1845 N 22nd St, Decatur, Illinois, 62526, United States",http://www.linkedin.com/company/bodine-electric-of-decatur,construction,Apollo
Walters Excavating,http://waltersexcavating.com,+1 610-691-5324,3373 Nancy Dr,Decatur,Illinois,United States,62521,"3373 Nancy Dr, Decatur, Illinois, 62521, United States",https://www.linkedin.com/company/walters-excavating,Construction,Ocean
Atlas Engineering Group,http://aegroupltd.com,,Estate Drive,Deerfield,Illinois,United States,60015,"Estate Drive, Deerfield, Illinois, 60015, United States",https://www.linkedin.com/company/atlas-engineering-group-ltd-,Civil Engineering,Ocean
MCR Performance Solutions,http://mcr-group.com,+1 847-562-0066,North Pfingsten Road  155,Deerfield,Illinois,United States,60015,"North Pfingsten Road  155, Deerfield, Illinois, 60015, United States",https://www.linkedin.com/company/mcr-performance-solutions,Business Consulting and Services,Ocean
